,0
8998,PKD1L1|168507
8999,PLXNA4|91584
9000,PMS2L11|441263
9001,PODXL|5420
9002,POLR2J2|246721
9003,POLR2J3|548644
9004,PON1|5444
9005,PON2|5445
9006,PON3|5446
9007,POU6F2|11281
9008,PPP1R9A|55607
9009,PRKAR1B|5575
9010,PRKAR2B|5577
9011,PRR15|222171
9012,PRRT4|401399
9013,PRSS1|5644
9014,PTN|5764
9015,PTPRN2|5799
9016,PTPRZ1|5803
9017,PVRIG|79037
9018,RAB19|401409
9019,RADIL|55698
9020,RAMP3|10268
9021,RAPGEF5|9771
9022,RARRES2|5919
9023,RASA4|10156
9024,RELN|5649
9025,RNF148|378925
9026,RPL13AP17|399670
9027,RPL19P12|100129424
9028,RPL23P8|222901
9029,RPS2P32|256355
9030,RSPH10B2|728194
9031,RUNDC3B|154661
9032,SAMD9L|219285
9033,SAMD9|54809
9034,SCIN|85477
9035,SCRN1|9805
9036,SDK1|221935
9037,SEMA3A|10371
9038,SEMA3C|10512
9039,SEMA3D|223117
9040,SEMA3E|9723
9041,SEPT14|346288
9042,SERPINE1|5054
9043,SFRP4|6424
9044,SGCE|8910
9045,SH2B2|10603
9046,SHH|6469
9047,SKAP2|8935
9048,SLC13A1|6561
9049,SLC13A4|26266
9050,SLC26A3|1811
9051,SLC26A4|5172
9052,SLC26A5|375611
9053,SLC29A4|222962
9054,SMARCD3|6604
9055,SMO|6608
9056,SNX10|29887
9057,SOSTDC1|25928
9058,SP8|221833
9059,SPDYE1|285955
9060,SPDYE5|442590
9061,SPDYE6|729597
9062,SPDYE7P|441251
9063,SRCRB4D|136853
9064,SRRM3|222183
9065,SSPO|23145
9066,ST7OT1|93653
9067,STAG3L1|54441
9068,STAG3|10734
9069,STEAP1|26872
9070,STEAP2|261729
9071,STEAP4|79689
9072,STK31|56164
9073,STX1A|6804
9074,SUN3|256979
9075,SVOPL|136306
9076,TAC1|6863
9077,TARP|445347
9078,TAS2R4|50832
9079,TAS2R5|54429
9080,TBX20|57057
9081,TBXAS1|6916
9082,TES|26136
9083,TFEC|22797
9084,TFPI2|7980
9085,TFR2|7036
9086,THSD7A|221981
9087,TMEM130|222865
9088,TMEM139|135932
9089,TMEM140|55281
9090,TMEM176A|55365
9091,TMEM176B|28959
9092,TMEM184A|202915
9093,TMEM195|392636
9094,TMEM196|256130
9095,TMEM213|155006
9096,TMEM229A|730130
9097,TNS3|64759
9098,TPK1|27010
9099,TPST1|8460
9100,TRIL|9865
9101,TRIM50|135892
9102,TRIM56|81844
9103,TRIM74|378108
9104,TRIP6|7205
9105,TRPV6|55503
9106,TRY6|154754
9107,TSPAN12|23554
9108,TSPAN13|27075
9109,TSPAN33|340348
9110,TTYH3|80727
9111,TWIST1|7291
9112,TXNDC3|51314
9113,UPK3BL|100134938
9114,UPP1|7378
9115,VGF|7425
9116,VIPR2|7434
9117,VPS37D|155382
9118,VSTM2A|222008
9119,VWC2|375567
9120,VWDE|221806
9121,WBSCR17|64409
9122,WBSCR26|171022
9123,WBSCR27|155368
9124,WBSCR28|135886
9125,WDR86|349136
9126,WDR91|29062
9127,WIPF3|644150
9128,WNT16|51384
9129,WNT2|7472
9130,XRCC2|7516
9131,ZAN|7455
9132,ZC3HAV1L|92092
9133,ZCWPW1|55063
9134,ZKSCAN1|7586
9135,ZNF107|51427
9136,ZNF117|51351
9137,ZNF425|155054
9138,ZNF467|168544
9139,ZNF680|340252
9140,ZNF713|349075
9141,ZNF716|441234
9142,ZNF727|442319
9143,ZNF775|285971
9144,ZNF804B|219578
9145,ZNF853|54753
9146,ZP3|7784
9147,ABRA|137735
9148,ADAM28|10863
9149,ADAM2|2515
9150,ADAM32|203102
9151,ADAM9|8754
9152,ADAMDEC1|27299
9153,ADCY8|114
9154,ADHFE1|137872
9155,ADRA1A|148
9156,ADRB3|155
9157,ANGPT1|284
9158,ANGPT2|285
9159,ANK1|286
9160,ANXA13|312
9161,ARC|23237
9162,ARHGAP39|80728
9163,ARHGEF10|9639
9164,ASAH1|427
9165,ASPH|444
9166,ATAD2|29028
9167,ATP6V0D2|245972
9168,BAALC|79870
9169,BAI1|575
9170,BHLHE22|27319
9171,BLK|640
9172,BMP1|649
9173,BOP1|23246
9174,BREA2|286076
9175,C8ORFK29|340393
9176,C8orf12|83656
9177,C8orf22|492307
9178,C8orf31|286122
9179,C8orf34|116328
9180,C8orf42|157695
9181,C8orf46|254778
9182,C8orf47|203111
9183,C8orf48|157773
9184,C8orf4|56892
9185,C8orf51|78998
9186,C8orf56|157556
9187,C8orf73|642475
9188,C8orf75|619351
9189,C8orf77|286103
9190,C8orf79|57604
9191,C8orf80|389643
9192,C8orf84|157869
9193,C8orf85|441376
9194,CA13|377677
9195,CA1|759
9196,CA2|760
9197,CA3|761
9198,CA8|767
9199,CALB1|793
9200,CCNE2|9134
9201,CDCA2|157313
9202,CDH17|1015
9203,CEBPD|1052
9204,CHD7|55636
9205,CHMP4C|92421
9206,CHRNA2|1135
9207,CHRNA6|8973
9208,CLDN23|137075
9209,CLU|1191
9210,CLVS1|157807
9211,CNGB3|54714
9212,COL14A1|7373
9213,COL22A1|169044
9214,COLEC10|10584
9215,CPA6|57094
9216,CRH|1392
9217,CRISPLD1|83690
9218,CSGALNACT1|55790
9219,CSMD1|64478
9220,CSMD3|114788
9221,CTHRC1|115908
9222,CTSB|1508
9223,CYP11B1|1584
9224,CYP7A1|1581
9225,CYP7B1|9420
9226,DCAF4L2|138009
9227,DEFA1B|728358
9228,DEFA5|1670
9229,DEFA6|1671
9230,DEFB103B|414325
9231,DEFB1|1672
9232,DEFB4A|1673
9233,DENND3|22898
9234,DEPDC6|64798
9235,DKK4|27121
9236,DLC1|10395
9237,DLGAP2|9228
9238,DNAJC5B|85479
9239,DOCK5|80005
9240,DOK2|9046
9241,DPYSL2|1808
9242,DPYS|1807
9243,DSCC1|79075
9244,DUSP26|78986
9245,DUSP4|1846
9246,E2F5|1875
9247,EBF2|64641
9248,EFCAB1|79645
9249,EFHA2|286097
9250,EGR3|1960
9251,EIF2C2|27161
9252,EIF4EBP1|1978
9253,ENPP2|5168
9254,EPB49|2039
9255,EPHX2|2053
9256,EPPK1|83481
9257,ESCO2|157570
9258,ESRP1|54845
9259,EXT1|2131
9260,EYA1|2138
9261,FABP4|2167
9262,FABP5|2171
9263,FAM110B|90362
9264,FAM135B|51059
9265,FAM150A|389658
9266,FAM164A|51101
9267,FAM167A|83648
9268,FAM66A|100133172
9269,FAM66D|100132923
9270,FAM83A|84985
9271,FAM83H|286077
9272,FAM84B|157638
9273,FAM86B1|85002
9274,FAM86B2|653333
9275,FAM92A1|137392
9276,FBXO16|157574
9277,FBXO32|114907
9278,FBXO43|286151
9279,FER1L6|654463
9280,FGF17|8822
9281,FGF20|26281
9282,FGFR1|2260
9283,FGL1|2267
9284,FLJ10661|286042
9285,FLJ14107|80094
9286,FOXH1|8928
9287,FZD3|7976
9288,FZD6|8323
9289,GATA4|2626
9290,GDAP1|54332
9291,GDF6|392255
9292,GEM|2669
9293,GFRA2|2675
9294,GGH|8836
9295,GINS4|84296
9296,GNRH1|2796
9297,GPIHBP1|338328
9298,GPR124|25960
9299,GPR20|2843
9300,GPT|2875
9301,GRHL2|79977
9302,GSDMC|56169
9303,GSDMD|79792
9304,HAS2AS|594842
9305,HAS2|3037
9306,HEY1|23462
9307,HNF4G|3174
9308,HRSP12|10247
9309,HR|55806
9310,HTRA4|203100
9311,IDO1|3620
9312,IDO2|169355
9313,IL7|3574
9314,JPH1|56704
9315,KBTBD11|9920
9316,KCNB2|9312
9317,KCNK9|51305
9318,KCNQ3|3786
9319,KCNS2|3788
9320,KCNU1|157855
9321,KCNV1|27012
9322,KHDRBS3|10656
9323,KIAA1875|340390
9324,KIF13B|23303
9325,KIFC2|90990
9326,KLHL38|340359
9327,LACTB2|51110
9328,LAPTM4B|55353
9329,LETM2|137994
9330,LGI3|203190
9331,LOC100131726|100131726
9332,LOC100133669|100133669
9333,LOC100192378|100192378
9334,LOC157381|157381
9335,LOC157627|157627
9336,LOC349196|349196
9337,LOC401463|401463
9338,LOC643763|643763
9339,LOXL2|4017
9340,LPL|4023
9341,LRP12|29967
9342,LRRC24|441381
9343,LRRC67|286187
9344,LRRC69|100130742
9345,LRRC6|23639
9346,LRRCC1|85444
9347,LY6D|8581
9348,LY6E|4061
9349,LY6H|4062
9350,LY6K|54742
9351,LY96|23643
9352,LYNX1|66004
9353,LYN|4067
9354,LYPD2|137797
9355,LZTS1|11178
9356,MAFA|389692
9357,MAL2|114569
9358,MAPK15|225689
9359,MATN2|4147
9360,MBOAT4|619373
9361,MCM4|4173
9362,MFHAS1|9258
9363,MFSD3|113655
9364,MMP16|4325
9365,MSC|9242
9366,MSR1|4481
9367,MSRA|4482
9368,MTBP|27085
9369,MTMR7|9108
9370,MTSS1|9788
9371,MTUS1|57509
9372,MYBL1|4603
9373,MYC|4609
9374,MYOM2|9172
9375,NACAP1|83955
9376,NAPRT1|93100
9377,NAT1|9
9378,NAT2|10
9379,NCALD|83988
9380,NCOA2|10499
9381,NDRG1|10397
9382,NECAB1|64168
9383,NEFL|4747
9384,NEFM|4741
9385,NFKBIL2|4796
9386,NIPAL2|79815
9387,NKAIN3|286183
9388,NKX3-1|4824
9389,NOV|4856
9390,NPBWR1|2831
9391,NPM2|10361
9392,NRBP2|340371
9393,NRG1|3084
9394,OPLAH|26873
9395,OPRK1|4986
9396,OSR2|116039
9397,PAG1|55824
9398,PBK|55872
9399,PDGFRL|5157
9400,PEBP4|157310
9401,PENK|5179
9402,PGCP|10404
9403,PHYHIP|9796
9404,PI15|51050
9405,PIWIL2|55124
9406,PKHD1L1|93035
9407,PKIA|5569
9408,PLAG1|5324
9409,PLAT|5327
9410,PMP2|5375
9411,PNMA2|10687
9412,PNOC|5368
9413,POU5F1B|5462
9414,PPP1R3B|79660
9415,PRDM14|63978
9416,PREX2|80243
9417,PSCA|8000
9418,PSD3|23362
9419,PTK2B|2185
9420,PTP4A3|11156
9421,PTTG3P|26255
9422,PURG|29942
9423,PVT1|5820
9424,PXDNL|137902
9425,RAB11FIP1|80223
9426,RAD54B|25788
9427,RALYL|138046
9428,RBPMS|11030
9429,RDH10|157506
9430,RECQL4|9401
9431,REEP4|80346
9432,RGS20|8601
9433,RGS22|26166
9434,RHOBTB2|23221
9435,RHPN1|114822
9436,RIMS2|9699
9437,RP1L1|94137
9438,RP1|6101
9439,RPL7|6129
9440,RSPO2|340419
9441,RUNX1T1|862
9442,SAMD12|401474
9443,SCARA3|51435
9444,SCARA5|286133
9445,SCRT1|83482
9446,SCXB|642658
9447,SDC2|6383
9448,SDR16C5|195814
9449,SFRP1|6422
9450,SFTPC|6440
9451,SGK196|84197
9452,SGK223|157285
9453,SH2D4A|63898
9454,SLA|6503
9455,SLC10A5|347051
9456,SLC18A1|6570
9457,SLC26A7|115111
9458,SLC30A8|169026
9459,SLC39A14|23516
9460,SLC39A4|55630
9461,SLC45A4|57210
9462,SLC7A13|157724
9463,SLC7A2|6542
9464,SLCO5A1|81796
9465,SLURP1|57152
9466,SNAI2|6591
9467,SNTB1|6641
9468,SNTG1|54212
9469,SNX31|169166
9470,SOX17|64321
9471,SOX7|83595
9472,SPAG1|6674
9473,SPATC1|375686
9474,SQLE|6713
9475,ST18|9705
9476,ST3GAL1|6482
9477,STAR|6770
9478,STC1|6781
9479,STMN2|11075
9480,STMN4|81551
9481,SULF1|23213
9482,SYBU|55638
9483,TACC1|6867
9484,TDH|157739
9485,TEX15|56154
9486,TG|7038
9487,TM7SF4|81501
9488,TMEM55A|55529
9489,TMEM71|137835
9490,TMEM74|157753
9491,TNFRSF10A|8797
9492,TNFRSF10C|8794
9493,TNFRSF10D|8793
9494,TNFRSF11B|4982
9495,TOX|9760
9496,TP53INP1|94241
9497,TPD52|7163
9498,TRIB1|10221
9499,TRIM55|84675
9500,TRPA1|8989
9501,TRPS1|7227
9502,TSPYL5|85453
9503,TTPA|7274
9504,TUSC3|7991
9505,UNC5D|137970
9506,WISP1|8840
9507,XKR4|114786
9508,XKR5|389610
9509,XKR6|286046
9510,XKR9|389668
9511,ZBTB10|65986
9512,ZDHHC2|51201
9513,ZFHX4|79776
9514,ZFPM2|23414
9515,ZMAT4|79698
9516,ZNF572|137209
9517,ZNF596|169270
9518,ZNF703|80139
9519,ZNF704|619279
9520,?|653553
9521,ABCA1|19
9522,ABCA2|20
9523,ABO|28
9524,ACER2|340485
9525,ADAMTS13|11093
9526,ADAMTSL1|92949
9527,ADAMTSL2|9719
9528,AGPAT2|10555
9529,AIF1L|83543
9530,AK1|203
9531,AKAP2|11217
9532,ALDH1A1|216
9533,ALDH1B1|219
9534,ALDOB|229
9535,AMBP|259
9536,ANGPTL2|23452
9537,ANKRD19|138649
9538,ANKRD20A3|441425
9539,ANKRD20A4|728747
9540,ANKS6|203286
9541,ANXA1|301
9542,ANXA2P2|304
9543,APBA1|320
9544,AQP3|360
9545,AQP7P1|375719
9546,AQP7P3|441432
9547,AQP7|364
9548,ARID3C|138715
9549,ASPN|54829
9550,ASS1|445
9551,ASTN2|23245
9552,ATP8B5P|158381
9553,B4GALT1|2683
9554,BAAT|570
9555,BARX1|56033
9556,BNC2|54796
9557,BSPRY|54836
9558,C5|727
9559,C8G|733
9560,C9orf100|84904
9561,C9orf102|375748
9562,C9orf103|414328
9563,C9orf106|414318
9564,C9orf109|286333
9565,C9orf110|100128385
9566,C9orf116|138162
9567,C9orf117|286207
9568,C9orf122|158228
9569,C9orf125|84302
9570,C9orf128|392307
9571,C9orf129|445577
9572,C9orf131|138724
9573,C9orf135|138255
9574,C9orf139|401563
9575,C9orf140|89958
9576,C9orf150|286343
9577,C9orf152|401546
9578,C9orf163|158055
9579,C9orf167|54863
9580,C9orf169|375791
9581,C9orf170|401535
9582,C9orf171|389799
9583,C9orf172|389813
9584,C9orf173|441476
9585,C9orf24|84688
9586,C9orf3|84909
9587,C9orf41|138199
9588,C9orf43|257169
9589,C9orf44|158314
9590,C9orf45|81571
9591,C9orf47|286223
9592,C9orf4|23732
9593,C9orf50|375759
9594,C9orf66|157983
9595,C9orf68|55064
9596,C9orf70|84850
9597,C9orf71|169693
9598,C9orf84|158401
9599,C9orf93|203238
9600,C9orf96|169436
9601,C9orf98|158067
9602,CA9|768
9603,CACNA1B|774
9604,CARD9|64170
9605,CBWD5|220869
9606,CCIN|881
9607,CCL19|6363
9608,CCL21|6366
9609,CD274|29126
9610,CD72|971
9611,CDC14B|8555
9612,CDC26|246184
9613,CDK20|23552
9614,CDKN2A|1029
9615,CDKN2BAS|100048912
9616,CDKN2B|1030
9617,CELP|1057
9618,CEL|1056
9619,CENPP|401541
9620,CERCAM|51148
9621,CKS2|1164
9622,CLIC3|9022
9623,CNTFR|1271
9624,CNTLN|54875
9625,CNTNAP3|79937
9626,COL15A1|1306
9627,COL27A1|85301
9628,COL5A1|1289
9629,CORO2A|7464
9630,CRAT|1384
9631,CRB2|286204
9632,CTNNAL1|8727
9633,CTSL1|1514
9634,CTSL2|1515
9635,DAB2IP|153090
9636,DAPK1|1612
9637,DBC1|1620
9638,DBH|1621
9639,DDX58|23586
9640,DFNB31|25861
9641,DIRAS2|54769
9642,DMRT1|1761
9643,DMRT2|10655
9644,DMRT3|58524
9645,DMRTA1|63951
9646,DNAI1|27019
9647,DNAJB5|25822
9648,DNM1|1759
9649,DOCK8|81704
9650,ECM2|1842
9651,EGFL7|51162
9652,ELAVL2|1993
9653,ENG|2022
9654,ENHO|375704
9655,ENTPD2|954
9656,ENTPD8|377841
9657,EPB41L4B|54566
9658,ERMP1|79956
9659,FAM125B|89853
9660,FAM129B|64855
9661,FAM157B|100132403
9662,FAM163B|642968
9663,FAM166B|730112
9664,FAM189A2|9413
9665,FAM22F|54754
9666,FAM22G|441457
9667,FAM27C|100132948
9668,FAM69B|138311
9669,FAM75C1|441452
9670,FAM78A|286336
9671,FAM95B1|100133036
9672,FBP1|2203
9673,FBP2|8789
9674,FCN1|2219
9675,FCN2|2220
9676,FGD3|89846
9677,FIBCD1|84929
9678,FLJ35024|401491
9679,FOXD4L6|653404
9680,FOXD4|2298
9681,FOXE1|2304
9682,FREM1|158326
9683,FRMD3|257019
9684,FRMPD1|22844
9685,FSD1L|83856
9686,FUT7|2529
9687,GABBR2|9568
9688,GADD45G|10912
9689,GALNT12|79695
9690,GARNL3|84253
9691,GAS1|2619
9692,GBGT1|26301
9693,GCNT1|2650
9694,GDA|9615
9695,GFI1B|8328
9696,GGTA1|2681
9697,GKAP1|80318
9698,GLDC|2731
9699,GLIPR2|152007
9700,GLIS3|169792
9701,GNA14|9630
9702,GNE|10020
9703,GOLM1|51280
9704,GPR144|347088
9705,GPR21|2844
9706,GPSM1|26086
9707,GRIN1|2902
9708,GRIN3A|116443
9709,GSN|2934
9710,HABP4|22927
9711,HDHD3|81932
9712,HEMGN|55363
9713,HRCT1|646962
9714,HSD17B3|3293
9715,IER5L|389792
9716,IFNE|338376
9717,IGFBPL1|347252
9718,IL11RA|3590
9719,IL33|90865
9720,INSL4|3641
9721,KANK1|23189
9722,KCNT1|57582
9723,KCNV2|169522
9724,KGFLP1|387628
9725,KGFLP2|654466
9726,KIAA1045|23349
9727,KIAA1161|57462
9728,KIAA1529|57653
9729,KIAA1958|158405
9730,KIAA1984|84960
9731,KIF12|113220
9732,KIF24|347240
9733,KIF27|55582
9734,KLF4|9314
9735,KLF9|687
9736,LAMC3|10319
9737,LCN10|414332
9738,LCN12|286256
9739,LCN15|389812
9740,LCN2|3934
9741,LCN6|158062
9742,LCN8|138307
9743,LCNL1|401562
9744,LHX2|9355
9745,LHX3|8022
9746,LHX6|26468
9747,LINGO2|158038
9748,LMX1B|4010
9749,LOC100129034|100129034
9750,LOC100129066|100129066
9751,LOC100131193|100131193
9752,LOC158376|158376
9753,LOC26102|26102
9754,LOC340508|340508
9755,LOC389705|389705
9756,LOC389791|389791
9757,LOC440173|440173
9758,LOC440896|440896
9759,LOC441454|441454
9760,LOC441455|441455
9761,LOC442421|442421
9762,LOC554202|554202
9763,LOC572558|572558
9764,LOC92973|92973
9765,LPAR1|1902
9766,LPPR1|54886
9767,LRRC19|64922
9768,LRRC26|389816
9769,MAMDC2|256691
9770,MAMDC4|158056
9771,MEGF9|1955
9772,MELK|9833
9773,MLANA|2315
9774,MLLT3|4300
9775,MOBKL2B|79817
9776,MORN5|254956
9777,MPDZ|8777
9778,MTAP|4507
9779,MURC|347273
9780,MUSK|4593
9781,NACC2|138151
9782,NCRNA00092|100188953
9783,NCS1|23413
9784,NEK6|10783
9785,NELF|26012
9786,NFIB|4781
9787,NIPSNAP3B|55335
9788,NOTCH1|4851
9789,NOXA1|10811
9790,NPDC1|56654
9791,NPR2|4882
9792,NR4A3|8013
9793,NR5A1|2516
9794,NR6A1|2649
9795,NRARP|441478
9796,NTNG2|84628
9797,NTRK2|4915
9798,NXNL2|158046
9799,OBP2A|29991
9800,OBP2B|29989
9801,OGN|4969
9802,OLFM1|10439
9803,OLFML2A|169611
9804,OMD|4958
9805,ORM1|5004
9806,ORM2|5005
9807,PAEP|5047
9808,PALM2-AKAP2|445815
9809,PALM2|114299
9810,PAPPA|5069
9811,PAX5|5079
9812,PBX3|5090
9813,PCA3|50652
9814,PCSK5|5125
9815,PDCD1LG2|80380
9816,PGM5P2|595135
9817,PGM5|5239
9818,PHYHD1|254295
9819,PIP5K1B|8395
9820,PIP5KL1|138429
9821,PLIN2|123
9822,PNPLA7|375775
9823,PPAPDC3|84814
9824,PRDM12|59335
9825,PRRX2|51450
9826,PRSS3|5646
9827,PRUNE2|158471
9828,PSAT1|29968
9829,PTCH1|5727
9830,PTGDS|5730
9831,PTGES|9536
9832,PTGR1|22949
9833,PTGS1|5742
9834,PTPLAD2|401494
9835,PTPN3|5774
9836,PTPRD|5789
9837,RALGPS1|9649
9838,RASEF|158158
9839,RECK|8434
9840,RFX3|5991
9841,RGP1|9827
9842,RLN1|6013
9843,RLN2|6019
9844,RMRP|6023
9845,RNF183|138065
9846,RNF208|727800
9847,ROR2|4920
9848,RORB|6096
9849,S1PR3|1903
9850,SARDH|1757
9851,SEMA4D|10507
9852,SH2D3C|10044
9853,SH3GL2|6456
9854,SHB|6461
9855,SHC3|53358
9856,SIT1|27240
9857,SLC1A1|6505
9858,SLC24A2|25769
9859,SLC28A3|64078
9860,SLC2A6|11182
9861,SLC31A2|1318
9862,SLC34A3|142680
9863,SLC46A2|57864
9864,SOHLH1|402381
9865,SPAG8|26206
9866,SPINK4|27290
9867,STOM|2040
9868,STXBP1|6812
9869,SUGT1P1|441394
9870,SUSD3|203328
9871,SVEP1|79987
9872,SYK|6850
9873,TAF1L|138474
9874,TAL2|6887
9875,TBC1D2|55357
9876,TEK|7010
9877,TJP2|9414
9878,TLE1|7088
9879,TLE4|7091
9880,TLR4|7099
9881,TMC1|117531
9882,TMEFF1|8577
9883,TMEM141|85014
9884,TMEM215|401498
9885,TMEM2|23670
9886,TMEM38B|55151
9887,TMEM8B|51754
9888,TMOD1|7111
9889,TNC|3371
9890,TNFSF15|9966
9891,TNFSF8|944
9892,TPM2|7169
9893,TRAF1|7185
9894,TRPM3|80036
9895,TRPM6|140803
9896,TTC16|158248
9897,TTC39B|158219
9898,TUBBP5|643224
9899,TUSC1|286319
9900,TXN|7295
9901,TYRP1|7306
9902,UAP1L1|91373
9903,UGCG|7357
9904,UNC13B|10497
9905,VLDLR|7436
9906,WDR31|114987
9907,WDR38|401551
9908,WNK2|65268
9909,ZDHHC21|340481
9910,ZFP37|7539
9911,ZNF367|195828
9912,ZNF462|58499
9913,ZNF483|158399
9914,ZNF618|114991
9915,ZNF883|169834
9916,?|340602
9917,ACE2|59272
9918,ACRC|93953
9919,ACSL4|2182
9920,AFF2|2334
9921,AGTR2|186
9922,AKAP14|158798
9923,ALAS2|212
9924,AMOT|154796
9925,ANKRD58|347454
9926,AP1S2|8905
9927,APLN|8862
9928,APOOL|139322
9929,ARHGAP36|158763
9930,ARHGAP4|393
9931,ARHGAP6|395
9932,ARHGEF6|9459
9933,ARMCX1|51309
9934,ARMCX2|9823
9935,ARMCX3|51566
9936,ARSD|414
9937,ARSE|415
9938,ARSF|416
9939,ARSH|347527
9940,ARX|170302
9941,AR|367
9942,ASB11|140456
9943,ASB12|142689
9944,ASB9|140462
9945,ATP1B4|23439
9946,ATP2B3|492
9947,AVPR2|554
9948,BEX1|55859
9949,BEX2|84707
9950,BEX4|56271
9951,BEX5|340542
9952,BGN|633
9953,BMX|660
9954,BRWD3|254065
9955,BTK|695
9956,CACNA1F|778
9957,CAPN6|827
9958,CCDC160|347475
9959,CCNB3|85417
9960,CD40LG|959
9961,CDKL5|6792
9962,CDR1|1038
9963,CENPI|2491
9964,CFP|5199
9965,CHIC1|53344
9966,CHRDL1|91851
9967,CHST7|56548
9968,CITED1|4435
9969,CLCN4|1183
9970,CLCN5|1184
9971,CLDN2|9075
9972,CLIC2|1193
9973,CNKSR2|22866
9974,COL4A5|1287
9975,COL4A6|1288
9976,CSAG1|158511
9977,CSAG3|389903
9978,CT45A1|541466
9979,CT45A2|728911
9980,CT45A3|441519
9981,CT45A5|441521
9982,CTAG1B|1485
9983,CTAG2|30848
9984,CXCR3|2833
9985,CXorf21|80231
9986,CXorf36|79742
9987,CXorf41|139212
9988,CXorf48|54967
9989,CXorf49B|100132994
9990,CXorf50B|653687
9991,CXorf57|55086
9992,CXorf59|286464
9993,CXorf61|203413
9994,CXorf64|100130613
9995,CXorf65|158830
9996,CYBB|1536
9997,CYSLTR1|10800
9998,DACH2|117154
9999,DCAF12L1|139170
10000,DCAF12L2|340578
10001,DCX|1641
10002,DDX26B|203522
10003,DGKK|139189
10004,DIAPH2|1730
10005,DLG3|1741
10006,DMD|1756
10007,DMRTC1B|728656
10008,DMRTC1|63947
10009,DOCK11|139818
10010,DRP2|1821
10011,DUSP9|1852
10012,EBP|10682
10013,EDA2R|60401
10014,EDA|1896
10015,EFHC2|80258
10016,EFNB1|1947
10017,EGFL6|25975
10018,ELF4|2000
10019,ERAS|3266
10020,ERCC6L|54821
10021,F8|2157
10022,F9|2158
10023,FAAH2|158584
10024,FAM127A|8933
10025,FAM127C|441518
10026,FAM133A|286499
10027,FAM155B|27112
10028,FAM70A|55026
10029,FAM9C|171484
10030,FANCB|2187
10031,FATE1|89885
10032,FGD1|2245
10033,FGF13|2258
10034,FHL1|2273
10035,FIGF|2277
10036,FLJ44635|392490
10037,FLNA|2316
10038,FOXP3|50943
10039,FRMD7|90167
10040,FRMPD4|9758
10041,G6PD|2539
10042,GAB3|139716
10043,GABRA3|2556
10044,GABRE|2564
10045,GABRQ|55879
10046,GAGE12D|100132399
10047,GAGE12J|729396
10048,GAGE1|2543
10049,GAGE2A|729447
10050,GAGE2B|645037
10051,GAGE2D|729408
10052,GAGE4|2576
10053,GATA1|2623
10054,GDPD2|54857
10055,GJB1|2705
10056,GK|2710
10057,GLOD5|392465
10058,GLRA2|2742
10059,GLUD2|2747
10060,GPC3|2719
10061,GPC4|2239
10062,GPM6B|2824
10063,GPR143|4935
10064,GPR173|54328
10065,GPR174|84636
10066,GPR34|2857
10067,GPR50|9248
10068,GPR64|10149
10069,GPR82|27197
10070,GPRASP1|9737
10071,GPRASP2|114928
10072,GRIA3|2892
10073,GRPR|2925
10074,GSPT2|23708
10075,GYG2|8908
10076,H2AFB1|474382
10077,H2BFXP|767811
10078,HDX|139324
10079,HEPH|9843
10080,HMGB3|3149
10081,HMGN5|79366
10082,HS6ST2|90161
10083,HTR2C|3358
10084,IGSF1|3547
10085,IL13RA2|3598
10086,IL1RAPL1|11141
10087,IL1RAPL2|26280
10088,IL2RG|3561
10089,INE2|8551
10090,IRS4|8471
10091,ITGB1BP2|26548
10092,ITIH5L|347365
10093,ITM2A|9452
10094,KAL1|3730
10095,KCND1|3750
10096,KCNE1L|23630
10097,KIAA1210|57481
10098,KIAA2022|340533
10099,KIF4A|24137
10100,KLF8|11279
10101,KLHL13|90293
10102,KLHL34|257240
10103,KLHL4|56062
10104,L1CAM|3897
10105,LANCL3|347404
10106,LDOC1|23641
10107,LHFPL1|340596
10108,LOC100131434|100131434
10109,LOC100272228|100272228
10110,LOC158696|158696
10111,LOC286467|286467
10112,LOC442454|442454
10113,LOC644538|644538
10114,LONRF3|79836
10115,LPAR4|2846
10116,LRCH2|57631
10117,LUZP4|51213
10118,MAGEA10|4109
10119,MAGEA11|4110
10120,MAGEA12|4111
10121,MAGEA1|4100
10122,MAGEA2|4101
10123,MAGEA3|4102
10124,MAGEA4|4103
10125,MAGEA6|4105
10126,MAGEA8|4107
10127,MAGEA9B|728269
10128,MAGEB1|4112
10129,MAGEB2|4113
10130,MAGEC1|9947
10131,MAGEC2|51438
10132,MAGEC3|139081
10133,MAGED4B|81557
10134,MAGED4|728239
10135,MAGEE1|57692
10136,MAGEE2|139599
10137,MAGEH1|28986
10138,MAGIX|79917
10139,MAMLD1|10046
10140,MAOA|4128
10141,MAOB|4129
10142,MAP3K15|389840
10143,MAP7D2|256714
10144,MAP7D3|79649
10145,MBNL3|55796
10146,MCART6|401612
10147,MCF2|4168
10148,MGC16121|84848
10149,MID1|4281
10150,MID2|11043
10151,MORC4|79710
10152,MPP1|4354
10153,MSN|4478
10154,MST4|51765
10155,MTMR8|55613
10156,MUM1L1|139221
10157,MXRA5|25878
10158,NAP1L2|4674
10159,NAP1L3|4675
10160,NAP1L6|645996
10161,NCRNA00086|399668
10162,NCRNA00087|644596
10163,NCRNA00182|100302692
10164,NCRNA00204B|286967
10165,NDP|4693
10166,NGFRAP1|27018
10167,NHSL2|340527
10168,NHS|4810
10169,NLGN3|54413
10170,NLGN4X|57502
10171,NOX1|27035
10172,NR0B1|190
